country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
South Korea,KR,2025-05-18,Films,3,Mission: Impossible - Dead Reckoning,,6
South Korea,KR,2025-05-18,Films,4,Last Bullet,,2
South Korea,KR,2025-05-18,Films,5,Nonnas,,1
South Korea,KR,2025-05-18,Films,6,Harbin,,4
South Korea,KR,2025-05-18,Films,7,Exterritorial,,3
South Korea,KR,2025-05-18,Films,8,About Family,,6
South Korea,KR,2025-05-18,Films,9,LIM YOUNG WOONGâIM HERO THE STADIUM,,12
South Korea,KR,2025-05-18,Films,10,Lost Bullet,,1
South Korea,KR,2025-05-11,Films,1,The Match,,1
South Korea,KR,2025-05-11,Films,2,Exterritorial,,2
South Korea,KR,2025-05-11,Films,3,The Culprit,,3
South Korea,KR,2025-05-11,Films,4,Harbin,,3
South Korea,KR,2025-05-11,Films,5,Last Bullet,,1
South Korea,KR,2025-05-11,Films,6,About Family,,5
South Korea,KR,2025-05-11,Films,7,Havoc,,3
South Korea,KR,2025-05-11,Films,8,Mission: Impossible - Dead Reckoning,,5
South Korea,KR,2025-05-11,Films,9,Trade Your Love,,2
South Korea,KR,2025-05-11,Films,10,Crypto Man,,3
South Korea,KR,2025-05-04,Films,1,The Culprit,,2
South Korea,KR,2025-05-04,Films,2,Exterritorial,,1
South Korea,KR,2025-05-04,Films,3,Harbin,,2
South Korea,KR,2025-05-04,Films,4,Havoc,,2
South Korea,KR,2025-05-04,Films,5,Crypto Man,,2
South Korea,KR,2025-05-04,Films,6,Trade Your Love,,1
South Korea,KR,2025-05-04,Films,7,Bullet Train Explosion,,2
South Korea,KR,2025-05-04,Films,8,About Family,,4
South Korea,KR,2025-05-04,Films,9,The Rose of Versailles,,1
South Korea,KR,2025-05-04,Films,10,Mission: Impossible - Dead Reckoning,,4
South Korea,KR,2025-04-27,Films,1,Harbin,,1
South Korea,KR,2025-04-27,Films,2,Crypto Man,,1
South Korea,KR,2025-04-27,Films,3,Stellar,,2
South Korea,KR,2025-04-27,Films,4,About Family,,3
South Korea,KR,2025-04-27,Films,5,Havoc,,1
South Korea,KR,2025-04-27,Films,6,iHostage,,2
South Korea,KR,2025-04-27,Films,7,Bullet Train Explosion,,1
South Korea,KR,2025-04-27,Films,8,A Good Son,,2
South Korea,KR,2025-04-27,Films,9,Mission: Impossible - Dead Reckoning,,3
South Korea,KR,2025-04-27,Films,10,The Culprit,,1
South Korea,KR,2025-04-20,Films,1,About Family,,2
South Korea,KR,2025-04-20,Films,2,Mission: Impossible - Dead Reckoning,,2
South Korea,KR,2025-04-20,Films,3,Firefighters,,3
South Korea,KR,2025-04-20,Films,4,Stellar,,1
South Korea,KR,2025-04-20,Films,5,Venom: The Last Dance,,3
South Korea,KR,2025-04-20,Films,6,A Good Son,,1
South Korea,KR,2025-04-20,Films,7,Revelations,,5
South Korea,KR,2025-04-20,Films,8,iHostage,,1
South Korea,KR,2025-04-20,Films,9,LIM YOUNG WOONGâIM HERO THE STADIUM,,11
South Korea,KR,2025-04-20,Films,10,The Passion of the Christ,,1
South Korea,KR,2025-04-13,Films,1,About Family,,1
South Korea,KR,2025-04-13,Films,2,Firefighters,,2
South Korea,KR,2025-04-13,Films,3,Mission: Impossible - Dead Reckoning,,1
South Korea,KR,2025-04-13,Films,4,Venom: The Last Dance,,2
South Korea,KR,2025-04-13,Films,5,Revelations,,4
South Korea,KR,2025-04-13,Films,6,The Equalizer 2,,5
South Korea,KR,2025-04-13,Films,7,LIM YOUNG WOONGâIM HERO THE STADIUM,,10
South Korea,KR,2025-04-13,Films,8,Jules,,2
South Korea,KR,2025-04-13,Films,9,The Equalizer,,2
South Korea,KR,2025-04-13,Films,10,No Good Deed,,1
South Korea,KR,2025-04-06,Films,1,Firefighters,,1
South Korea,KR,2025-04-06,Films,2,Venom: The Last Dance,,1
South Korea,KR,2025-04-06,Films,3,Revelations,,3
South Korea,KR,2025-04-06,Films,4,Real,,2
South Korea,KR,2025-04-06,Films,5,Jules,,1
South Korea,KR,2025-04-06,Films,6,LIM YOUNG WOONGâIM HERO THE STADIUM,,9
South Korea,KR,2025-04-06,Films,7,The Life List,,1
South Korea,KR,2025-04-06,Films,8,The Equalizer,,1
South Korea,KR,2025-04-06,Films,9,The Equalizer 2,,4
South Korea,KR,2025-04-06,Films,10,"I, the Executioner",,9
South Korea,KR,2025-03-30,Films,1,Revelations,,2
South Korea,KR,2025-03-30,Films,2,LIM YOUNG WOONGâIM HERO THE STADIUM,,8
South Korea,KR,2025-03-30,Films,3,The Electric State,,3
South Korea,KR,2025-03-30,Films,4,"I, the Executioner",,8
South Korea,KR,2025-03-30,Films,5,I,,2
South Korea,KR,2025-03-30,Films,6,Real,,1
South Korea,KR,2025-03-30,Films,7,Rounders,,2
South Korea,KR,2025-03-30,Films,8,Officer Black Belt,,7
South Korea,KR,2025-03-30,Films,9,Love in the Big City,,7
South Korea,KR,2025-03-30,Films,10,The Twister: Caught in the Storm,,2
South Korea,KR,2025-03-23,Films,1,Revelations,,1
South Korea,KR,2025-03-23,Films,2,The Electric State,,2
South Korea,KR,2025-03-23,Films,3,Eye for an Eye,,2
South Korea,KR,2025-03-23,Films,4,LIM YOUNG WOONGâIM HERO THE STADIUM,,7
South Korea,KR,2025-03-23,Films,5,Rounders,,1
South Korea,KR,2025-03-23,Films,6,The Twister: Caught in the Storm,,1
South Korea,KR,2025-03-23,Films,7,I,,1
South Korea,KR,2025-03-23,Films,8,Love in the Big City,,6
South Korea,KR,2025-03-23,Films,9,"I, the Executioner",,7
South Korea,KR,2025-03-23,Films,10,Concerning My Daughter,,2
South Korea,KR,2025-03-16,Films,1,Eye for an Eye,,1
South Korea,KR,2025-03-16,Films,2,The Electric State,,1
South Korea,KR,2025-03-16,Films,3,You Will Die In 6 Hours,,4
South Korea,KR,2025-03-16,Films,4,LIM YOUNG WOONGâIM HERO THE STADIUM,,6
South Korea,KR,2025-03-16,Films,5,Concerning My Daughter,,1
South Korea,KR,2025-03-16,Films,6,Love in the Big City,,5
South Korea,KR,2025-03-16,Films,7,The First Slam Dunk,,2
South Korea,KR,2025-03-16,Films,8,Plankton: The Movie,,1
South Korea,KR,2025-03-16,Films,9,Counterattack,,3
South Korea,KR,2025-03-16,Films,10,Demon City,,3
South Korea,KR,2025-03-09,Films,1,You Will Die In 6 Hours,,3
South Korea,KR,2025-03-09,Films,2,Demon City,,2
South Korea,KR,2025-03-09,Films,3,Counterattack,,2
South Korea,KR,2025-03-09,Films,4,The First Slam Dunk,,1
South Korea,KR,2025-03-09,Films,5,Love in the Big City,,4
South Korea,KR,2025-03-09,Films,6,Squad 36,,1
South Korea,KR,2025-03-09,Films,7,LIM YOUNG WOONGâIM HERO THE STADIUM,,5
South Korea,KR,2025-03-09,Films,8,Tarot,,1
South Korea,KR,2025-03-09,Films,9,"I, the Executioner",,6
South Korea,KR,2025-03-09,Films,10,Everything Everywhere All at Once,,1
South Korea,KR,2025-03-02,Films,1,You Will Die In 6 Hours,,2
South Korea,KR,2025-03-02,Films,2,Demon City,,1
South Korea,KR,2025-03-02,Films,3,Love in the Big City,,3
South Korea,KR,2025-03-02,Films,4,Counterattack,,1
South Korea,KR,2025-03-02,Films,5,"I, the Executioner",,5
South Korea,KR,2025-03-02,Films,6,LIM YOUNG WOONGâIM HERO THE STADIUM,,4
South Korea,KR,2025-03-02,Films,7,BogotÃ¡: City of the Lost,,4
South Korea,KR,2025-03-02,Films,8,Ordinary Angels,,1
South Korea,KR,2025-03-02,Films,9,Amazon Bullseye,,6
South Korea,KR,2025-03-02,Films,10,Despicable Me 3,,3
South Korea,KR,2025-02-23,Films,1,Love in the Big City,,2
South Korea,KR,2025-02-23,Films,2,BogotÃ¡: City of the Lost,,3
South Korea,KR,2025-02-23,Films,3,You Will Die In 6 Hours,,1
South Korea,KR,2025-02-23,Films,4,"I, the Executioner",,4
South Korea,KR,2025-02-23,Films,5,LIM YOUNG WOONGâIM HERO THE STADIUM,,3
South Korea,KR,2025-02-23,Films,6,Amazon Bullseye,,5
South Korea,KR,2025-02-23,Films,7,La Dolce Villa,,2
South Korea,KR,2025-02-23,Films,8,Ghost in the Shell,,2
South Korea,KR,2025-02-23,Films,9,Cabriolet,,2
South Korea,KR,2025-02-23,Films,10,Back in Action,,5
South Korea,KR,2025-02-16,Films,1,Love in the Big City,,1
South Korea,KR,2025-02-16,Films,2,BogotÃ¡: City of the Lost,,2
South Korea,KR,2025-02-16,Films,3,"I, the Executioner",,3
South Korea,KR,2025-02-16,Films,4,Cabriolet,,1
South Korea,KR,2025-02-16,Films,5,LIM YOUNG WOONGâIM HERO THE STADIUM,,2
South Korea,KR,2025-02-16,Films,6,Amazon Bullseye,,4
South Korea,KR,2025-02-16,Films,7,Ghost in the Shell,,1
South Korea,KR,2025-02-16,Films,8,La Dolce Villa,,1
South Korea,KR,2025-02-16,Films,9,Kinda Pregnant,,2
South Korea,KR,2025-02-16,Films,10,Knights of the Zodiac,,2
South Korea,KR,2025-02-09,Films,1,BogotÃ¡: City of the Lost,,1
South Korea,KR,2025-02-09,Films,2,"I, the Executioner",,2
South Korea,KR,2025-02-09,Films,3,Amazon Bullseye,,3
South Korea,KR,2025-02-09,Films,4,Knights of the Zodiac,,1
South Korea,KR,2025-02-09,Films,5,Hitman: Agent Jun,,4
South Korea,KR,2025-02-09,Films,6,LIM YOUNG WOONGâIM HERO THE STADIUM,,1
South Korea,KR,2025-02-09,Films,7,Kinda Pregnant,,1
South Korea,KR,2025-02-09,Films,8,Back in Action,,4
South Korea,KR,2025-02-09,Films,9,Ransomed,,7
South Korea,KR,2025-02-09,Films,10,Pilot,,12
South Korea,KR,2025-02-02,Films,1,"I, the Executioner",,1
South Korea,KR,2025-02-02,Films,2,Amazon Bullseye,,2
South Korea,KR,2025-02-02,Films,3,Hitman: Agent Jun,,3
South Korea,KR,2025-02-02,Films,4,Back in Action,,3
South Korea,KR,2025-02-02,Films,5,Transformers: Rise of the Beasts,,3
South Korea,KR,2025-02-02,Films,6,The Battle of Jangsari,,2
South Korea,KR,2025-02-02,Films,7,Pilot,,11
South Korea,KR,2025-02-02,Films,8,The Sentinel,,1
South Korea,KR,2025-02-02,Films,9,Dog Days,,3
South Korea,KR,2025-02-02,Films,10,Exhuma,,13
South Korea,KR,2025-01-26,Films,1,Amazon Bullseye,,1
South Korea,KR,2025-01-26,Films,2,Back in Action,,2
South Korea,KR,2025-01-26,Films,3,Transformers: Rise of the Beasts,,2
South Korea,KR,2025-01-26,Films,4,Hitman: Agent Jun,,2
South Korea,KR,2025-01-26,Films,5,The Battle of Jangsari,,1
South Korea,KR,2025-01-26,Films,6,Dog Days,,2
South Korea,KR,2025-01-26,Films,7,Alienoid: Return to the Future,,3
South Korea,KR,2025-01-26,Films,8,Wallace & Gromit: Vengeance Most Fowl,,4
South Korea,KR,2025-01-26,Films,9,Ad Vitam,,3
South Korea,KR,2025-01-26,Films,10,Pilot,,10
South Korea,KR,2025-01-19,Films,1,Dog Days,,1
South Korea,KR,2025-01-19,Films,2,Back in Action,,1
South Korea,KR,2025-01-19,Films,3,Alienoid: Return to the Future,,2
South Korea,KR,2025-01-19,Films,4,Ad Vitam,,2
South Korea,KR,2025-01-19,Films,5,Hopeless,,3
South Korea,KR,2025-01-19,Films,6,Wallace & Gromit: Vengeance Most Fowl,,3
South Korea,KR,2025-01-19,Films,7,Hitman: Agent Jun,,1
South Korea,KR,2025-01-19,Films,8,Transformers: Rise of the Beasts,,1
South Korea,KR,2025-01-19,Films,9,Ma,,2
South Korea,KR,2025-01-19,Films,10,Pilot,,9
South Korea,KR,2025-01-12,Films,1,Hopeless,,2
South Korea,KR,2025-01-12,Films,2,Alienoid: Return to the Future,,1
South Korea,KR,2025-01-12,Films,3,Wallace & Gromit: Vengeance Most Fowl,,2
South Korea,KR,2025-01-12,Films,4,Ma,,1
South Korea,KR,2025-01-12,Films,5,Mercy,,2
South Korea,KR,2025-01-12,Films,6,Ad Vitam,,1
South Korea,KR,2025-01-12,Films,7,Heartsping: Teenieping of Love,,2
South Korea,KR,2025-01-12,Films,8,Pilot,,8
South Korea,KR,2025-01-12,Films,9,The Secret Life of Pets 2,,1
South Korea,KR,2025-01-12,Films,10,Escape,,10
South Korea,KR,2025-01-05,Films,1,Hopeless,,1
South Korea,KR,2025-01-05,Films,2,Heartsping: Teenieping of Love,,1
South Korea,KR,2025-01-05,Films,3,Carry-On,,4
South Korea,KR,2025-01-05,Films,4,Pilot,,7
South Korea,KR,2025-01-05,Films,5,Mercy,,1
South Korea,KR,2025-01-05,Films,6,The Killer,,2
South Korea,KR,2025-01-05,Films,7,Wallace & Gromit: Vengeance Most Fowl,,1
South Korea,KR,2025-01-05,Films,8,Following,,4
South Korea,KR,2025-01-05,Films,9,Escape,,9
South Korea,KR,2025-01-05,Films,10,Uprising,,9
Taiwan,TW,2025-12-21,Films,1,The Great Flood,,1
Taiwan,TW,2025-12-21,Films,2,Gatao: Big Brothers,,1
Taiwan,TW,2025-12-21,Films,3,Shall We Die?,,2
Taiwan,TW,2025-12-21,Films,4,Wake Up Dead Man: A Knives Out Mystery,,2
Taiwan,TW,2025-12-21,Films,5,10DANCE,,1
Taiwan,TW,2025-12-21,Films,6,KPop Demon Hunters,,27
Taiwan,TW,2025-12-21,Films,7,The Last Frenzy,,3
Taiwan,TW,2025-12-21,Films,8,The Call of the Wild,,2
Taiwan,TW,2025-12-21,Films,9,Upstream,,3
Taiwan,TW,2025-12-21,Films,10,A Normal Family,,2
Taiwan,TW,2025-12-14,Films,1,Shall We Die?,,1
Taiwan,TW,2025-12-14,Films,2,Upstream,,2
Taiwan,TW,2025-12-14,Films,3,Wake Up Dead Man: A Knives Out Mystery,,1
Taiwan,TW,2025-12-14,Films,4,The Last Frenzy,,2
Taiwan,TW,2025-12-14,Films,5,Troll 2,,2
Taiwan,TW,2025-12-14,Films,6,KPop Demon Hunters,,26
Taiwan,TW,2025-12-14,Films,7,Fox Hunt,,2
Taiwan,TW,2025-12-14,Films,8,The Call of the Wild,,1
Taiwan,TW,2025-12-14,Films,9,My Secret Santa,,1
Taiwan,TW,2025-12-14,Films,10,A Normal Family,,1
Taiwan,TW,2025-12-07,Films,1,Fox Hunt,,1
Taiwan,TW,2025-12-07,Films,2,Troll 2,,1
Taiwan,TW,2025-12-07,Films,3,Upstream,,1
Taiwan,TW,2025-12-07,Films,4,"Them, Behind the Door",,1
Taiwan,TW,2025-12-07,Films,5,Trouble Girl,,1
Taiwan,TW,2025-12-07,Films,6,KPop Demon Hunters,,25
Taiwan,TW,2025-12-07,Films,7,Man in Love,,22
Taiwan,TW,2025-12-07,Films,8,Canola,,1
Taiwan,TW,2025-12-07,Films,9,The Last Frenzy,,1
Taiwan,TW,2025-12-07,Films,10,The Shore of Life,,1
Taiwan,TW,2025-11-30,Films,1,Champagne Problems,,2
Taiwan,TW,2025-11-30,Films,2,KPop Demon Hunters,,24
Taiwan,TW,2025-11-30,Films,3,Jingle Bell Heist,,1
Taiwan,TW,2025-11-30,Films,4,Train Dreams,,2
Taiwan,TW,2025-11-30,Films,5,Frankenstein,,4
Taiwan,TW,2025-11-30,Films,6,In Your Dreams,,3
Taiwan,TW,2025-11-30,Films,7,Man in Love,,21
Taiwan,TW,2025-11-30,Films,8,A HOUSE OF DYNAMITE,,6
Taiwan,TW,2025-11-30,Films,9,Tee Yai: Born To Be Bad,,3
Taiwan,TW,2025-11-30,Films,10,The Woman in Cabin 10,,7
Taiwan,TW,2025-11-23,Films,1,Champagne Problems,,1
Taiwan,TW,2025-11-23,Films,2,Tee Yai: Born To Be Bad,,2
Taiwan,TW,2025-11-23,Films,3,KPop Demon Hunters,,23
Taiwan,TW,2025-11-23,Films,4,Frankenstein,,3
Taiwan,TW,2025-11-23,Films,5,In Your Dreams,,2
Taiwan,TW,2025-11-23,Films,6,A HOUSE OF DYNAMITE,,5
Taiwan,TW,2025-11-23,Films,7,The Family Stone,,1
Taiwan,TW,2025-11-23,Films,8,Train Dreams,,1
Taiwan,TW,2025-11-23,Films,9,The Woman in Cabin 10,,6
Taiwan,TW,2025-11-23,Films,10,A Merry Little Ex-Mas,,1
Taiwan,TW,2025-11-16,Films,1,Frankenstein,,2
Taiwan,TW,2025-11-16,Films,2,KPop Demon Hunters,,22
Taiwan,TW,2025-11-16,Films,3,A HOUSE OF DYNAMITE,,4
Taiwan,TW,2025-11-16,Films,4,A Time to Kill,,1
Taiwan,TW,2025-11-16,Films,5,Mango,,1
Taiwan,TW,2025-11-16,Films,6,Tee Yai: Born To Be Bad,,1
Taiwan,TW,2025-11-16,Films,7,The Woman in Cabin 10,,5
Taiwan,TW,2025-11-16,Films,8,Sleepless in Seattle,,2
Taiwan,TW,2025-11-16,Films,9,In Your Dreams,,1
Taiwan,TW,2025-11-16,Films,10,The Elixir,,4
Taiwan,TW,2025-11-09,Films,1,A HOUSE OF DYNAMITE,,3
Taiwan,TW,2025-11-09,Films,2,Frankenstein,,1
Taiwan,TW,2025-11-09,Films,3,KPop Demon Hunters,,21
Taiwan,TW,2025-11-09,Films,4,Ballad of a Small Player,,2
Taiwan,TW,2025-11-09,Films,5,The Elixir,,3
Taiwan,TW,2025-11-09,Films,6,Sleepless in Seattle,,1
Taiwan,TW,2025-11-09,Films,7,Kill Bill: Vol. 1,,1
Taiwan,TW,2025-11-09,Films,8,The Woman in Cabin 10,,4
Taiwan,TW,2025-11-09,Films,9,Strawman,,1
Taiwan,TW,2025-11-09,Films,10,Organ Child,,6
Taiwan,TW,2025-11-02,Films,1,A HOUSE OF DYNAMITE,,2
Taiwan,TW,2025-11-02,Films,2,The Elixir,,2
Taiwan,TW,2025-11-02,Films,3,KPop Demon Hunters,,20
Taiwan,TW,2025-11-02,Films,4,Ballad of a Small Player,,1
Taiwan,TW,2025-11-02,Films,5,28 Years Later,,2
Taiwan,TW,2025-11-02,Films,6,The Red Envelope,,1
Taiwan,TW,2025-11-02,Films,7,Attack 13,,2
Taiwan,TW,2025-11-02,Films,8,Good News,,3
Taiwan,TW,2025-11-02,Films,9,Organ Child,,5
Taiwan,TW,2025-11-02,Films,10,Don't Say a Word,,2
Taiwan,TW,2025-10-26,Films,1,28 Years Later,,1
Taiwan,TW,2025-10-26,Films,2,A HOUSE OF DYNAMITE,,1
Taiwan,TW,2025-10-26,Films,3,Good News,,2
Taiwan,TW,2025-10-26,Films,4,KPop Demon Hunters,,19
Taiwan,TW,2025-10-26,Films,5,The Elixir,,1
Taiwan,TW,2025-10-26,Films,6,The Woman in Cabin 10,,3
Taiwan,TW,2025-10-26,Films,7,Karate Kid: Legends,,2
Taiwan,TW,2025-10-26,Films,8,Organ Child,,4
Taiwan,TW,2025-10-26,Films,9,Attack 13,,1
Taiwan,TW,2025-10-26,Films,10,Don't Say a Word,,1
Taiwan,TW,2025-10-19,Films,1,The Woman in Cabin 10,,2
Taiwan,TW,2025-10-19,Films,2,KPop Demon Hunters,,18
Taiwan,TW,2025-10-19,Films,3,Caramelo,,1
Taiwan,TW,2025-10-19,Films,4,Organ Child,,3
Taiwan,TW,2025-10-19,Films,5,Karate Kid: Legends,,1
Taiwan,TW,2025-10-19,Films,6,Good News,,1
Taiwan,TW,2025-10-19,Films,7,The Killer,,2
Taiwan,TW,2025-10-19,Films,8,Mantis,,4
Taiwan,TW,2025-10-19,Films,9,Dust of Angels (4K Remastered Version),,2
Taiwan,TW,2025-10-19,Films,10,Everybody Loves Me When I'm Dead,,1
Taiwan,TW,2025-10-12,Films,1,Organ Child,,2
Taiwan,TW,2025-10-12,Films,2,KPop Demon Hunters,,17
Taiwan,TW,2025-10-12,Films,3,Be With Me,,1
Taiwan,TW,2025-10-12,Films,4,The Killer,,1
Taiwan,TW,2025-10-12,Films,5,Bloodshot,,2
Taiwan,TW,2025-10-12,Films,6,Daughter's Daughter,,1
Taiwan,TW,2025-10-12,Films,7,The Woman in Cabin 10,,1
Taiwan,TW,2025-10-12,Films,8,Mantis,,3
Taiwan,TW,2025-10-12,Films,9,Flow,,1
Taiwan,TW,2025-10-12,Films,10,The Tourist,,1
Taiwan,TW,2025-10-05,Films,1,Organ Child,,1
Taiwan,TW,2025-10-05,Films,2,Mantis,,2
Taiwan,TW,2025-10-05,Films,3,KPop Demon Hunters,,16
Taiwan,TW,2025-10-05,Films,4,Legends of the Condor Heroes: The Gallants,,3
Taiwan,TW,2025-10-05,Films,5,A Girl at My Door,,1
Taiwan,TW,2025-10-05,Films,6,Bloodshot,,1
Taiwan,TW,2025-10-05,Films,7,French Lover,,1
Taiwan,TW,2025-10-05,Films,8,Lovesick,,6
Taiwan,TW,2025-10-05,Films,9,Ne Zha,,3
Taiwan,TW,2025-10-05,Films,10,Anaconda: Cursed Jungle,,3
Taiwan,TW,2025-09-28,Films,1,Mantis,,1
Taiwan,TW,2025-09-28,Films,2,KPop Demon Hunters,,15
Taiwan,TW,2025-09-28,Films,3,Legends of the Condor Heroes: The Gallants,,2
Taiwan,TW,2025-09-28,Films,4,Monk Comes Down the Mountain,,2
Taiwan,TW,2025-09-28,Films,5,Anaconda: Cursed Jungle,,2
Taiwan,TW,2025-09-28,Films,6,Ne Zha,,2
Taiwan,TW,2025-09-28,Films,7,Lovesick,,5
Taiwan,TW,2025-09-28,Films,8,Everything Everywhere All at Once,,2
Taiwan,TW,2025-09-28,Films,9,She Said Maybe,,1
Taiwan,TW,2025-09-28,Films,10,Man on Fire,,3
Taiwan,TW,2025-09-21,Films,1,Legends of the Condor Heroes: The Gallants,,1
Taiwan,TW,2025-09-21,Films,2,Anaconda: Cursed Jungle,,1
Taiwan,TW,2025-09-21,Films,3,KPop Demon Hunters,,14
Taiwan,TW,2025-09-21,Films,4,Crayon Shin-chan the Movie: Our Dinosaur Diary,,1
Taiwan,TW,2025-09-21,Films,5,Ne Zha,,1
Taiwan,TW,2025-09-21,Films,6,Everything Everywhere All at Once,,1
Taiwan,TW,2025-09-21,Films,7,Lovesick,,4
Taiwan,TW,2025-09-21,Films,8,Until Dawn,,1
Taiwan,TW,2025-09-21,Films,9,Monk Comes Down the Mountain,,1
Taiwan,TW,2025-09-21,Films,10,The Yin Yang Master Zero,,1
Taiwan,TW,2025-09-14,Films,1,Unknown Number: The High School Catfish,,2
Taiwan,TW,2025-09-14,Films,2,KPop Demon Hunters,,13
Taiwan,TW,2025-09-14,Films,3,Lovesick,,3
Taiwan,TW,2025-09-14,Films,4,Love Untangled,,3
Taiwan,TW,2025-09-14,Films,5,The Equalizer,,2
Taiwan,TW,2025-09-14,Films,6,The Equalizer 2,,2
Taiwan,TW,2025-09-14,Films,7,The Thursday Murder Club,,3
Taiwan,TW,2025-09-14,Films,8,GATAO: Like Father Like Son,,13
Taiwan,TW,2025-09-14,Films,9,Tomb Watcher,,2
Taiwan,TW,2025-09-14,Films,10,The Wrong Paris,,1
Taiwan,TW,2025-09-07,Films,1,Lovesick,,2
Taiwan,TW,2025-09-07,Films,2,Love Untangled,,2
Taiwan,TW,2025-09-07,Films,3,KPop Demon Hunters,,12
Taiwan,TW,2025-09-07,Films,4,Unknown Number: The High School Catfish,,1
Taiwan,TW,2025-09-07,Films,5,The Equalizer 2,,1
Taiwan,TW,2025-09-07,Films,6,The Thursday Murder Club,,2
Taiwan,TW,2025-09-07,Films,7,The Equalizer,,1
Taiwan,TW,2025-09-07,Films,8,GATAO: Like Father Like Son,,12
Taiwan,TW,2025-09-07,Films,9,Tomb Watcher,,1
Taiwan,TW,2025-09-07,Films,10,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,2
Taiwan,TW,2025-08-31,Films,1,KPop Demon Hunters,,11
Taiwan,TW,2025-08-31,Films,2,Love Untangled,,1
Taiwan,TW,2025-08-31,Films,3,The Thursday Murder Club,,1
Taiwan,TW,2025-08-31,Films,4,Fall for Me,,2
Taiwan,TW,2025-08-31,Films,5,Lovesick,,1
Taiwan,TW,2025-08-31,Films,6,GATAO: Like Father Like Son,,11
Taiwan,TW,2025-08-31,Films,7,Abandoned Man,,1
Taiwan,TW,2025-08-31,Films,8,The Exorcist: Believer,,1
Taiwan,TW,2025-08-31,Films,9,Crayon Shinchan: Very Tasty! B-class Gourmet Survival!!,,1
Taiwan,TW,2025-08-31,Films,10,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,1
Taiwan,TW,2025-08-24,Films,1,KPop Demon Hunters,,10
Taiwan,TW,2025-08-24,Films,2,Night Always Comes,,2
Taiwan,TW,2025-08-24,Films,3,Fall for Me,,1
Taiwan,TW,2025-08-24,Films,4,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,10
Taiwan,TW,2025-08-24,Films,5,Welcome to Sudden Death,,1
Taiwan,TW,2025-08-24,Films,6,Love Happens,,1
Taiwan,TW,2025-08-24,Films,7,GATAO: Like Father Like Son,,10
Taiwan,TW,2025-08-24,Films,8,Crayon Shin-chan the Movie: Super-Dimension! The Storm Called My Bride,,1
Taiwan,TW,2025-08-24,Films,9,My Oxford Year,,4
Taiwan,TW,2025-08-24,Films,10,PAW Patrol: The Mighty Movie,,3
Taiwan,TW,2025-08-17,Films,1,KPop Demon Hunters,,9
Taiwan,TW,2025-08-17,Films,2,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,9
Taiwan,TW,2025-08-17,Films,3,Night Always Comes,,1
Taiwan,TW,2025-08-17,Films,4,My Oxford Year,,3
Taiwan,TW,2025-08-17,Films,5,The Stone,,2
Taiwan,TW,2025-08-17,Films,6,Elektra,,1
Taiwan,TW,2025-08-17,Films,7,OVERLORD:The Sacred Kingdom,,3
Taiwan,TW,2025-08-17,Films,8,The Super Mario Bros. Movie,,11
Taiwan,TW,2025-08-17,Films,9,Wall to Wall,,5
Taiwan,TW,2025-08-17,Films,10,Mononoke The Movie: Chapter II - The Ashes of Rage,,1
Taiwan,TW,2025-08-10,Films,1,KPop Demon Hunters,,8
Taiwan,TW,2025-08-10,Films,2,My Oxford Year,,2
Taiwan,TW,2025-08-10,Films,3,The Stone,,1
Taiwan,TW,2025-08-10,Films,4,OVERLORD:The Sacred Kingdom,,2
Taiwan,TW,2025-08-10,Films,5,The Last Voyage of the Demeter,,2
Taiwan,TW,2025-08-10,Films,6,Happy Gilmore 2,,3
Taiwan,TW,2025-08-10,Films,7,Wall to Wall,,4
Taiwan,TW,2025-08-10,Films,8,PAW Patrol: The Mighty Movie,,2
Taiwan,TW,2025-08-10,Films,9,Flightplan,,2
Taiwan,TW,2025-08-10,Films,10,Birth/Rebirth,,1
Taiwan,TW,2025-08-03,Films,1,KPop Demon Hunters,,7
Taiwan,TW,2025-08-03,Films,2,Happy Gilmore 2,,2
Taiwan,TW,2025-08-03,Films,3,The Last Voyage of the Demeter,,1
Taiwan,TW,2025-08-03,Films,4,My Oxford Year,,1
Taiwan,TW,2025-08-03,Films,5,Wall to Wall,,3
Taiwan,TW,2025-08-03,Films,6,PAW Patrol: The Mighty Movie,,1
Taiwan,TW,2025-08-03,Films,7,The Northman,,1
Taiwan,TW,2025-08-03,Films,8,OVERLORD:The Sacred Kingdom,,1
Taiwan,TW,2025-08-03,Films,9,The Super Mario Bros. Movie,,10
Taiwan,TW,2025-08-03,Films,10,Flightplan,,1
Taiwan,TW,2025-07-27,Films,1,KPop Demon Hunters,,6
Taiwan,TW,2025-07-27,Films,2,Wall to Wall,,2
Taiwan,TW,2025-07-27,Films,3,Brick,,3
Taiwan,TW,2025-07-27,Films,4,Happy Gilmore 2,,1
Taiwan,TW,2025-07-27,Films,5,Detective Conan the Movie: Black Iron Submarine,,4
Taiwan,TW,2025-07-27,Films,6,Ziam,,3
Taiwan,TW,2025-07-27,Films,7,The Old Guard 2,,4
Taiwan,TW,2025-07-27,Films,8,The Super Mario Bros. Movie,,9
